,Restaurant Name,Cuisine Type,Location,Category,Food Name,Description/Ingredients,Price
38897,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,Crispy Chilli Potato,,290.00
38898,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,Veg Pakoda,,250.00
38899,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,Onion Rings,,220.00
38900,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,Mustang Aloo,,220.00
38901,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,Tofu Fries,,220.00
38902,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,French Fries,,200.00
38903,Cafe Arica,Continental,Baluwatar Chowk,VEG SNACKS,Peanut Sandeko,,190.00
38904,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Chicken Chilli,,390.00
38905,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Crispy Chicken,,390.00
38906,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Golden Fried Chicken,,390.00
38907,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Hot Buffalo Chicken Wings,,375.00
38908,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Chicken Lollipop,,375.00
38909,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Buff Chilli,,350.00
38910,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Buff Choila,,350.00
38911,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Pork Chilli,,450.00
38912,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Pork Fries,,400.00
38913,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Fish Chilli,,450.00
38914,Cafe Arica,Continental,Baluwatar Chowk,NON-VEG SNACKS,Fish Finger,,400.00
38915,Cafe Arica,Continental,Baluwatar Chowk,PIZZA,Pollo Al Funghi Pizza,"mozzarella cheese, chicken, mushroom &amp; olive",600.00
38916,Cafe Arica,Continental,Baluwatar Chowk,PIZZA,Hawaiian Pizza,"mozzarella cheese, pork ham, pineapple",600.00
38917,Cafe Arica,Continental,Baluwatar Chowk,PIZZA,Pepperoni Pizza,mozzarella cheese &amp; chicken pepperoni,560.00
38918,Cafe Arica,Continental,Baluwatar Chowk,PIZZA,Smoked Chicken Pizza,"mozzarella cheese, tomato, chicken, green
pepper, onion &amp; olive",560.00
38919,Cafe Arica,Continental,Baluwatar Chowk,PIZZA,Margherita Pizza,"mozzarella cheese, tomato, basil &amp; olives",490.00
38920,Cafe Arica,Continental,Baluwatar Chowk,PASTA,Spaghetti Carbonara,bacon with creamy sauce &amp; cheese,490.00
38921,Cafe Arica,Continental,Baluwatar Chowk,PASTA,Spaghetti Bolognese,minced chicken with red sauce &amp; cheese,450.00
38922,Cafe Arica,Continental,Baluwatar Chowk,PASTA,Penne Arrabbiata (Chicken),"minced chicken with tomato sauce, red chilly,
slice garlic &amp; cheese",450.00
38923,Cafe Arica,Continental,Baluwatar Chowk,PASTA,Penne Arrabbiata (Veg),"mixed vegetable, tomato sauce, red chilly,
slice garlic",420.00
38924,Cafe Arica,Continental,Baluwatar Chowk,PASTA,Penne Al Funghi,mushroom with white sauce &amp; cheese,420.00
38925,Cafe Arica,Continental,Baluwatar Chowk,MAIN COURSE,Pork Chops,"grilled pork chops with sauté vegetable,
butter garlic rice &amp; brown sauce",590.00
38926,Cafe Arica,Continental,Baluwatar Chowk,MAIN COURSE,Grilled Chicken,"grilled chicken with sauté vegetable,
mashed potato",550.00
38927,Cafe Arica,Continental,Baluwatar Chowk,MAIN COURSE,Chicken Cordon Bleu,"chicken breast, pork ham, mushroom,
sauté vegetable &amp; cheese",550.00
38928,Cafe Arica,Continental,Baluwatar Chowk,MAIN COURSE,Chicken Cutlet,"fried chicken breast, French fries &amp;
mayonnaise sauce",490.00
38929,Cafe Arica,Continental,Baluwatar Chowk,MAIN COURSE,Fish & Chips,"fried basa fish, French fries &amp; mayonnaise
sauce",490.00
38930,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Chicken Steam Mo:Mo,,250.00
38931,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Chicken Jhol Mo:Mo,,280.00
38932,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Chicken Kothey Mo:Mo,,280.00
38933,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Chicken Chilli Mo:Mo,,320.00
38934,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Buff Steam Mo:Mo,,230.00
38935,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Buff Jhol Mo:Mo,,250.00
38936,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Buff Kothey Mo:Mo,,250.00
38937,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Buff Chilli Mo:Mo,,280.00
38938,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Veg Steam Mo:Mo,,200.00
38939,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Veg Jhol Mo:Mo,,230.00
38940,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Veg Kothey Mo:Mo,,230.00
38941,Cafe Arica,Continental,Baluwatar Chowk,MO:MO,Veg Chilli Mo:Mo,,250.00
38942,Cafe Arica,Continental,Baluwatar Chowk,CHOWMEIN,Local Veg Chowmein,,230.00
38943,Cafe Arica,Continental,Baluwatar Chowk,CHOWMEIN,Local Buff Chowmein,,250.00
38944,Cafe Arica,Continental,Baluwatar Chowk,CHOWMEIN,Local Chicken Chowmein,,280.00
38945,Cafe Arica,Continental,Baluwatar Chowk,RICE,Local Veg Chowmein,,230.00
38946,Cafe Arica,Continental,Baluwatar Chowk,RICE,Local Buff Chowmein,,250.00
38947,Cafe Arica,Continental,Baluwatar Chowk,RICE,Local Chicken Chowmein,,280.00
38948,Cafe Arica,Continental,Baluwatar Chowk,RICE,Veg Burnt Chilli Fried Rice,,250.00
38949,Cafe Arica,Continental,Baluwatar Chowk,RICE,Buff Burnt Chilli Fried Rice,,270.00
38950,Cafe Arica,Continental,Baluwatar Chowk,RICE,Chicken Burnt Chilli Fried Rice,,290.00
38951,Cafe Arica,Continental,Baluwatar Chowk,RICE,Steam Rice,,100.00
38952,Cafe Arica,Continental,Baluwatar Chowk,NEPALI STYLE,Chicken Khaja Set,,320.00
38953,Cafe Arica,Continental,Baluwatar Chowk,NEPALI STYLE,Holy Basil Chicken Jeera Rice,"chicken served over jeera rice, infused with
aromatic herbs and spices",320.00
38954,Cafe Arica,Continental,Baluwatar Chowk,SALAD,Grilled Chicken Salad,,390.00
38955,Cafe Arica,Continental,Baluwatar Chowk,SALAD,Fruit Salad,,300.00
38956,Cafe Arica,Continental,Baluwatar Chowk,SALAD,Green Salad,,250.00
38957,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PASTA,Carbonara,"Spaghetti/Penne, sliced bacon/ham, egg yolk",495.00
38958,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PASTA,Bolognese,"Spaghetti/Penne, chicken minced, tomato sauce",475.00
38959,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PASTA,Pesto,"Spaghetti/Penne, basil and garlic",470.00
38960,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PASTA,Aglio Olio,"Spaghetti/Penne, garlic, olive oil, chilli flakes",455.00
38961,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PASTA,Nepolitano Sauce,"Spaghetti/Penne, tomato sauce, garlic",455.00
38962,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Boiled Eggs,,110.00
38963,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Sunny Side Up,,165.00
38964,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Masala Omelette,,200.00
38965,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Cheese Omelette,,210.00
38966,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Mushroom Omelette,,210.00
38967,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Plain Toast,,100.00
38968,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,TYPES OF EGGS,Butter Toast,,135.00
38969,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PANCAKES AND WAFFLE,Plain Pan Cake,Simple pan cake topped with your choice of syrup (Chocolate/Strawberry/Caramel/Maple Syrup),385.00
38970,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PANCAKES AND WAFFLE,Fruit Pan Cake,"Pan cake batter mixed seasonal fruits, topped with your choice of syrup 
(Chocolate/Strawberry/Caramel/Maple Syrup)",440.00
38971,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,PANCAKES AND WAFFLE,Waffles,"Fresh baked waffle topped with your choice of syrup 
(Chocolate/Strawberry/Caramel/Maple Syrup and Ice Cream)",420.00
38972,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Plain or Masala Fries,,200.00
38973,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Fries with Spicy Mayo,,235.00
38974,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Vegetable Fitters,,275.00
38975,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Cheesy Fries,,275.00
38976,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Cheese Balls,,330.00
38977,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Crispy Mushroom,,315.00
38978,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Crispy Chicken,,360.00
38979,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Chicken Meat Balls,,420.00
38980,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Chicken Nuggets,,320.00
38981,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Spicy Garlic Potatoes,,315.00
38982,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Potato Wedges,,325.00
38983,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Buffalo Wings,,395.00
38984,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Honey Lemon Wings,,435.00
38985,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,BBQ Chicken Wings,,435.00
38986,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,LITE BITES,Spicy Wings,,430.00
38987,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SALAD,Avocado Salad,"Lettuce, avocado, and tomatoes tossed in our special salad dressing",495.00
38988,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SALAD,Grilled Chicken Salad,"Lettuce, croutons, grilled chicken, olive and tomatoes tossed in our special salad dressing",470.00
38989,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SALAD,Crispy Chicken Salad,"Lettuce, croutons, crunchy fried chicken and tomatoes tossed in our special salad dressing",470.00
38990,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SALAD,Tuna Fish Salad,"Lettuce, cucumber, onion, tuna fish, cherry tomatoes tossed in our sweet and sour dressing",535.00
38991,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SALAD,Seasonal Healthy Fruit Salad,Assorted seasonal fruits,475.00
38992,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SALAD,Chefs Specials Salad,"Sweet corn, carrots, cucumber, capsicum, lettuce, croutons, grilled chicken and tomatoes tossed in our special salad dressing",605.00
38993,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Veg Steam MoMo,,240.00
38994,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Veg Jhol MoMo,,260.00
38995,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Veg Kothey MoMo,,275.00
38996,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Veg Choila MoMo,,295.00
38997,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Buff Steam MoMo,,290.00
38998,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Buff Jhol MoMo,,310.00
38999,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Buff Kothey MoMo,,315.00
39000,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Buff Choila MoMo,,330.00
39001,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Chicken Steam MoMo,,290.00
39002,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Chicken Jhol MoMo,,310.00
39003,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Chicken Kothey MoMo,,315.00
39004,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MOMO,Chicken Choila MoMo,,330.00
39005,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MAIN COURSE,Stuffed Chicken Breast,"Tender chicken breast stuffed with our special cheese stuffing, served with sauteed vegetables and mashed potatoes",715.00
39006,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MAIN COURSE,Grilled Chicken,"A well marinated and grilled leg piece, served with sauteed vegetables and mashed potatoes",695.00
39007,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MAIN COURSE,Chicken Stroganoff,"Diced chicken cooked in gravy, served with noodles or rice",645.00
39008,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,MAIN COURSE,Fish and Chips,"Fish coated in our special batter, along with chips and a special sauce",690.00
39009,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SANDWICH,Veg and Cheese,"Homemade bread, veg stuff, caramelized onions and cheese",265.00
39010,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SANDWICH,Chicken and Cheese,"Homemade bread, grilled chicken eat, caramelized onions, and cheese",385.00
39011,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,SANDWICH,Ham and Cheese,"Homemade bread, ham, caramelized onions and cheese",430.00
39012,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,BURGERS,Veg & Cheese,"Homemade buns, veg patty, caramelized onions and cheese",265.00
39013,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,BURGERS,Chicken & Cheese (Grilled),"Homemade buns, grilled chicken meat/crunchy chicken patty, caramelized onions and cheese",400.00
39014,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,BURGERS,Ham & Cheese,"Homemade buns, ham, caramelized onions and cheese",455.00
39015,Elixir Cafe,"Pizza, Burger, Spaghetti, Grilled Chicken",Nayabazar,BURGERS,Chicken & Cheese (Crunchy),"Homemade buns, grilled chicken meat/crunchy chicken patty, caramelized onions and cheese",420.00
39016,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Chinese Sour & Pepper Soup (Single),with 22 ingredients,250.00
39017,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Chinese Sour & Pepper Soup (Share),with 22 ingredients,460.00
39018,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Oriental Clear Vegetable Soup (Single),"garlic, pak choy and snow peas",250.00
39019,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Oriental Clear Vegetable Soup (Share),"garlic, pak choy and snow peas",460.00
39020,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Traditional Sweet Corn Soup (Single),,250.00
39021,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Traditional Sweet Corn Soup (Share),,460.00
39022,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Tom Yum Veg (Single),,250.00
39023,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Tom Yum Veg (Share),,460.00
39024,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Chinese Sour & Pepper Soup Chicken (Single),"with 22 ingredients, chicken",310.00
39025,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Chinese Sour & Pepper Soup Chicken (Share),"with 22 ingredients, chicken",585.00
39026,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Oriental Clear Chicken Soup (Single),,310.00
39027,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Oriental Clear Chicken Soup (Share),,585.00
39028,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Sweet Corn Soup Chicken (Single),,310.00
39029,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Sweet Corn Soup Chicken (Share),,585.00
39030,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Tom Yum Shrimp (Single),,375.00
39031,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Tom Yum Shrimp (Share),,685.00
39032,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Tom Yum Chicken (Single),,310.00
39033,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SOUPS,Tom Yum Chicken (Share),,620.00
39034,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SALADS,Som Tam Salad (Single),raw papaya with a tangy thai dressing,250.00
39035,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SALADS,Som Tam Salad (Share),raw papaya with a tangy thai dressing,410.00
39036,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SALADS,Gado Gado (Single),iconic Indonesian salad,250.00
39037,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SALADS,Gado Gado (Share),iconic Indonesian salad,535.00
39038,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SALADS,Lab Kai (Single),thai styled spicy ground chicken salad garnished prawn crackers,310.00
39039,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",SALADS,Lab Kai (Share),thai styled spicy ground chicken salad garnished prawn crackers,685.00
39040,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Cheese & Truffle Dumplings,,"1,370.00"
39041,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Crystal Dumplings,,870.00
39042,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Old School Gyoza Veg,with a spicy momo sauce,435.00
39043,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Old School Gyoza Chicken,with a spicy momo sauce,620.00
39044,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Street Style Spicy Dumplings Veg,with red chilli &amp; Chinese vinegar sauce,435.00
39045,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Street Style Spicy Dumplings Chicken,with red chilli &amp; Chinese vinegar sauce,620.00
39046,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Traditional Peking Dumplings Veg,with red chilli &amp; Chinese vinegar sauce,435.00
39047,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Traditional Peking Dumplings Chicken,with red chilli &amp; Chinese vinegar sauce,620.00
39048,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Prawn and Celery Dumplings,,870.00
39049,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Rainbow Chicken Dumplings,"garnished with red, yellow &amp; green bell peppers",620.00
39050,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",DUMPLING (6 PCS),Pok Choi Wrap Chicken,,620.00
39051,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",MAMA'S PLATTER,Anuty's Veg Platter,"veg roll 4 pcs, gyoza 3 pcs, tofu satay skewers 2 pcs, corn fitters",995.00
39052,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",MAMA'S PLATTER,Anuty's Non-Veg Platter,"chicken satay 2 pcs, gyoza 3 pcs, basil chicken cups 2 pcs, chicken spring roll 4 pcs","1,495.00"
39053,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",MAMA'S PLATTER,Dumpling Veg Platter,"crystal and nepali veg dumpling, gyoza, peking dumpling, street style dpicy dumpling (2 pcs of each)",685.00
39054,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",MAMA'S PLATTER,Dumpling Non-Veg Platter,"prawn and celery dumpling, pok choy-wrapped lamb, chicken pok choy wrapped dumpling, street style spicy dumpling, gyoza chicken (2 pcs of each)",995.00
39055,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Crispy Chilli Potato (Single),"tossed in scallions, bell peppers, chinese spices",280.00
39056,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Crispy Chilli Potato (Share),"tossed in scallions, bell peppers, chinese spices",500.00
39057,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Bite Size Corn Fritters Balls (Single),with oriental salsa,280.00
39058,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Bite Size Corn Fritters Balls (Share),with oriental salsa,500.00
39059,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Vegetable Basil Cups (Single),"basil and thai herbs served in lettuce cups, a mamagoto classic",280.00
39060,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Vegetable Basil Cups (Share),"basil and thai herbs served in lettuce cups, a mamagoto classic",500.00
39061,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Chinese Spring Rolls (Single),,280.00
39062,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Chinese Spring Rolls (Share),,500.00
39063,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Corn & Tofu Salt and Pepper (Single),,310.00
39064,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Corn & Tofu Salt and Pepper (Share),,560.00
39065,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Crispy Mushroom with Baby Corn (Single),,280.00
39066,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Crispy Mushroom with Baby Corn (Share),,500.00
39067,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Tofu with Peanut & Chilli Oil (Single),,310.00
39068,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Tofu with Peanut & Chilli Oil (Share),,560.00
39069,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Crispy Spinach Salt and Pepper (Single),,190.00
39070,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Crispy Spinach Salt and Pepper (Share),,285.00
39071,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Fried Won Ton (Single),with oriental salsa,310.00
39072,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Fried Won Ton (Share),with oriental salsa,520.00
39073,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Veg Tempura (Single),with mamagoto's chilly mayo,435.00
39074,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Veg Tempura (Share),with mamagoto's chilly mayo,685.00
39075,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Classic Chicken Wings (Single),with chinese peppers,750.00
39076,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Classic Chicken Wings (Share),with chinese peppers,995.00
39077,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Shrimp with Dry Red Chilly (Single),tossed with chinese flavors &amp; brunt garlic,"1,495.00"
39078,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Shrimp with Dry Red Chilly (Share),tossed with chinese flavors &amp; brunt garlic,"1,865.00"
39079,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Street Chicken Satay (4 Skewers) Single,with peanut sauce,560.00
39080,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Street Chicken Satay (4 Skewers) Share,with peanut sauce,785.00
39081,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Traditional Crispy Lamb (Single),"bell peppers, spring onion &amp; chinese spices","1,495.00"
39082,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Traditional Crispy Lamb (Share),"bell peppers, spring onion &amp; chinese spices","1,865.00"
39083,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Bacon Wrapped Prawns (Single),,"1,865.00"
39084,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Bacon Wrapped Prawns (Share),,"2,240.00"
39085,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Rock Shrimp Tempura (Single),with mamagoto's chilly mayo,"1,495.00"
39086,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Rock Shrimp Tempura (Share),with mamagoto's chilly mayo,"1,865.00"
39087,Mamagoto,Pan Asian,"Lazimpat, Kathmandu",APPETIZERS,Hot Basil Chicken Cups (Single),"basil and thai herbs served in lettuce cups, a mamagoto classic",625.00
