Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
1674359,3,4,2205,Adelaide,SA,1991,House,0,6081
2252166,3,1,2932,Melbourne,VIC,2005,House,2,6094
2131883,4,2,2512,Melbourne,VIC,2008,House,1,6347
1657509,4,2,2248,Perth,WA,2017,Apartment,1,4016
2012082,4,1,2277,Melbourne,VIC,2014,House,0,6792
1763908,4,2,2026,Perth,WA,2016,House,2,4829
2070369,3,2,2334,Sydney,NSW,2023,Apartment,2,6354
996907,3,1,800,Brisbane,QLD,2008,House,0,1688
1832059,3,3,1822,Sydney,NSW,2003,Townhouse,1,4806
1947781,3,4,2144,Sydney,NSW,1994,Townhouse,0,4463
1265325,4,2,1309,Brisbane,QLD,1985,Apartment,2,3122
1990793,3,1,2231,Sydney,NSW,2011,Townhouse,1,5952
1914141,2,2,1877,Sydney,NSW,2023,House,1,3143
2133226,3,3,3053,Perth,WA,2013,House,0,6213
2120790,5,2,2943,Adelaide,SA,2015,House,2,6822
1660160,3,1,1720,Sydney,NSW,1999,Townhouse,1,3442
1831145,3,2,1909,Melbourne,VIC,1991,House,2,3749
1805558,3,4,1955,Brisbane,QLD,2014,House,2,3759
1336014,2,2,1729,Perth,WA,2017,Townhouse,0,3184
1492002,3,2,2117,Adelaide,SA,1996,Apartment,1,5871
1918407,4,4,1545,Sydney,NSW,2006,House,1,4458
1466754,3,2,1321,Melbourne,VIC,1996,House,1,3370
2070392,4,3,2373,Sydney,NSW,1990,House,0,3667
2093583,3,2,2377,Melbourne,VIC,2018,House,2,6370
1671052,2,4,1517,Sydney,NSW,1981,House,2,3486
2307613,5,2,2537,Sydney,NSW,1981,House,2,6691
1788789,3,3,1621,Melbourne,VIC,2008,House,2,3495
1996317,3,2,2151,Sydney,NSW,2003,House,1,3361
1883520,4,3,2492,Perth,WA,2003,House,1,6286
1437822,3,2,1979,Brisbane,QLD,1995,Apartment,0,4288
2051960,4,2,2272,Sydney,NSW,2010,House,1,6389
1498393,2,3,1690,Perth,WA,2022,House,0,4406
1446772,3,2,1882,Adelaide,SA,1988,House,1,3838
1707010,2,2,1876,Melbourne,VIC,2006,Townhouse,2,4852
1783476,4,2,1552,Melbourne,VIC,2020,Townhouse,2,3480
1922826,3,3,1893,Sydney,NSW,1993,House,2,3407
1427819,4,1,1070,Sydney,NSW,2004,Townhouse,0,2280
1952529,5,3,1705,Melbourne,VIC,2022,House,2,3127
1944506,3,2,1829,Sydney,NSW,2023,House,0,2757
1705157,3,1,1846,Melbourne,VIC,2001,House,1,3452
1912348,3,2,1855,Sydney,NSW,2014,House,1,3365
1797948,3,2,1962,Melbourne,VIC,2012,Apartment,1,2957
2049978,3,2,2287,Melbourne,VIC,2006,House,2,6121
1974362,3,2,2524,Melbourne,VIC,2019,Apartment,1,4078
1730114,5,1,1610,Melbourne,VIC,2005,House,1,3499
1677029,5,4,1278,Melbourne,VIC,1998,House,0,2718
1407461,4,1,1374,Perth,WA,2018,House,2,2436
1582907,4,2,1707,Brisbane,QLD,2005,House,1,5038
1602798,3,2,1788,Melbourne,VIC,1985,Apartment,2,4303
1213942,3,2,1538,Adelaide,SA,1982,Apartment,1,4183
1308421,4,2,1222,Brisbane,QLD,1985,House,1,2743
1847358,3,2,1726,Sydney,NSW,2007,House,1,4461
2136168,5,3,2108,Sydney,NSW,1982,House,1,6230
2014957,3,2,2357,Sydney,NSW,1992,Townhouse,1,4767
1639226,3,1,1665,Melbourne,VIC,1992,House,2,3758
1783601,4,2,1752,Melbourne,VIC,1992,House,2,3980
1593040,5,2,1443,Melbourne,VIC,1980,House,0,4314
1533666,3,1,1981,Perth,WA,2019,House,0,3664
1691570,4,2,1490,Sydney,NSW,2016,Townhouse,1,3746
2036113,3,2,2343,Melbourne,VIC,2010,House,2,4001
1243017,3,2,928,Melbourne,VIC,1996,Townhouse,1,2683
1386036,4,3,1784,Adelaide,SA,1988,Apartment,2,4256
1932005,3,2,2180,Sydney,NSW,1992,Apartment,2,6082
1940939,3,2,2110,Sydney,NSW,2016,Apartment,1,5999
2460279,3,1,3615,Sydney,NSW,1993,Apartment,1,8445
1926041,3,2,2209,Melbourne,VIC,1990,House,2,5575
1587875,3,2,1397,Melbourne,VIC,2004,House,1,3561
1625179,3,2,1942,Brisbane,QLD,2010,House,1,4255
1315322,2,3,934,Melbourne,VIC,1993,House,1,2010
1978896,5,2,1951,Sydney,NSW,1986,House,1,3472
1632125,3,2,1500,Melbourne,VIC,2003,House,1,3114
1931651,4,2,2549,Perth,WA,2015,House,1,7612
1734863,3,2,1670,Melbourne,VIC,2021,House,1,3181
1577229,3,2,1929,Perth,WA,2021,Townhouse,2,5102
1602273,3,2,1618,Melbourne,VIC,2023,Apartment,1,2572
2327402,3,1,3043,Sydney,NSW,2020,Apartment,1,6698
1456247,3,1,1807,Brisbane,QLD,1982,House,1,2869
2533607,3,2,3099,Sydney,NSW,2023,House,2,6861
2242958,3,3,2488,Sydney,NSW,2005,House,1,3835
1975481,2,2,2289,Sydney,NSW,2005,House,0,5539
1929294,3,1,2221,Sydney,NSW,1980,House,1,5286
1791237,2,3,2236,Melbourne,VIC,1994,Apartment,1,6030
1205500,2,3,843,Melbourne,VIC,1990,Apartment,1,2003
1937564,5,3,1832,Melbourne,VIC,2016,House,0,5294
1927791,3,2,2507,Melbourne,VIC,1986,Townhouse,0,6705
1781800,3,3,1970,Melbourne,VIC,1991,Apartment,2,3348
1454127,3,1,1156,Sydney,NSW,2017,Apartment,1,2196
1679681,5,1,1968,Brisbane,QLD,1982,House,2,3030
2181500,3,1,3022,Melbourne,VIC,2021,Townhouse,1,6284
2104377,4,3,2748,Brisbane,QLD,2005,House,1,6222
1808908,3,1,1962,Melbourne,VIC,2009,House,2,5729
2092947,5,2,2570,Melbourne,VIC,2011,Apartment,0,5870
1616366,4,2,1780,Brisbane,QLD,2015,House,1,4755
1402879,4,2,977,Melbourne,VIC,2016,Townhouse,0,1859
1477627,2,3,1445,Melbourne,VIC,1997,Townhouse,1,2500
2093143,3,1,2937,Melbourne,VIC,1980,House,0,7979
1696543,3,2,1835,Melbourne,VIC,2000,House,0,3434
1853029,3,3,1853,Melbourne,VIC,2007,House,2,5204
1822130,4,1,1820,Sydney,NSW,1995,House,1,3193
2347836,1,2,3142,Sydney,NSW,2007,House,2,8727
2045111,2,3,2975,Brisbane,QLD,2001,House,1,7912
2628851,3,4,3331,Sydney,NSW,1998,House,1,8051
1649716,2,3,1904,Sydney,NSW,1980,Apartment,0,5285
1643589,3,2,2177,Adelaide,SA,2010,House,1,4346
1599401,4,2,1090,Sydney,NSW,2021,Townhouse,1,1906
2173633,3,1,2886,Melbourne,VIC,2013,House,0,5009
1205984,1,2,1299,Perth,WA,2019,House,2,2475
1740754,3,1,2130,Sydney,NSW,1985,Apartment,1,4620
1279010,3,2,1341,Adelaide,SA,2007,House,1,3775
1653301,2,3,1646,Sydney,NSW,1982,Apartment,1,2691
1716236,3,2,1497,Sydney,NSW,2010,Apartment,2,4302
1679913,4,2,1635,Sydney,NSW,1995,Apartment,0,4723
1741740,4,2,1676,Melbourne,VIC,1996,House,1,4343
1404417,4,2,1671,Adelaide,SA,2023,Apartment,1,4763
1655928,1,4,2500,Perth,WA,2006,Apartment,0,6637
1438852,5,2,1337,Brisbane,QLD,2003,House,1,3065
1921157,4,2,2132,Sydney,NSW,1999,Apartment,1,5119
1965683,5,2,2730,Perth,WA,2011,House,0,6669
1344434,1,1,1692,Brisbane,QLD,2014,House,0,2860
1888684,5,2,1569,Sydney,NSW,1992,House,2,2808
1642386,4,3,1861,Perth,WA,2022,House,0,4254
1943219,4,1,2707,Perth,WA,1999,House,1,4529
1542431,2,1,2116,Brisbane,QLD,1981,House,0,6238
1660907,4,1,1681,Sydney,NSW,1983,House,0,3800
1865656,5,3,2290,Adelaide,SA,2006,House,1,4741
1633740,3,3,1338,Sydney,NSW,2004,Townhouse,1,2324
1811272,3,2,2408,Brisbane,QLD,1983,House,1,5118
2077730,5,2,2245,Sydney,NSW,2011,Townhouse,0,4386
1556753,3,3,1815,Adelaide,SA,1996,House,2,2962
1514245,3,3,1496,Melbourne,VIC,1980,Apartment,1,4416
1671181,3,3,1467,Melbourne,VIC,2012,House,0,2785
2249667,5,3,2320,Sydney,NSW,2009,House,1,5885
1942255,2,2,2737,Melbourne,VIC,1984,Townhouse,0,4481
1246750,3,2,1617,Adelaide,SA,1991,Apartment,1,4642
1688708,3,3,2275,Adelaide,SA,2017,Apartment,1,5428
1549655,4,4,800,Sydney,NSW,2011,House,0,1988
1476194,3,1,1649,Melbourne,VIC,2017,Apartment,0,4407
2015197,5,1,1981,Sydney,NSW,1996,House,1,4772
1940259,5,4,1454,Melbourne,VIC,2019,House,2,2335
1243668,2,2,1438,Perth,WA,2011,House,0,3083
1494223,3,3,1599,Brisbane,QLD,2003,House,0,3027
1776654,1,2,2175,Melbourne,VIC,1991,House,1,4851
1632680,3,1,1887,Melbourne,VIC,2010,Apartment,1,3976
960649,3,1,800,Brisbane,QLD,1998,Townhouse,0,2191
1482707,5,1,800,Sydney,NSW,2008,House,1,1496
1725403,4,2,1635,Sydney,NSW,2000,Townhouse,1,2947
1895528,2,2,2274,Sydney,NSW,2005,Apartment,0,6680
1464444,2,3,800,Sydney,NSW,2007,House,1,2339
1673975,3,4,1700,Melbourne,VIC,1996,House,0,5083
1361087,3,2,1684,Adelaide,SA,1988,House,1,3962
2352841,3,2,2833,Sydney,NSW,2000,House,2,4730
1480419,4,2,1768,Perth,WA,2013,Townhouse,1,4988
2054197,5,2,2229,Melbourne,VIC,1990,House,1,3830
1632384,3,2,2084,Brisbane,QLD,1999,House,1,3613
1456533,4,1,800,Sydney,NSW,2018,House,1,1432
2089959,3,1,2460,Sydney,NSW,1995,House,2,6103
1991382,4,1,2129,Sydney,NSW,2008,House,1,3536
1668369,3,1,2304,Brisbane,QLD,1980,House,1,6148
2589732,2,3,4355,Brisbane,QLD,1997,Townhouse,1,6914
1151414,5,2,800,Adelaide,SA,2001,House,1,1332
2307323,3,3,3034,Melbourne,VIC,1987,House,1,6530
1796196,4,4,1827,Melbourne,VIC,1986,Townhouse,0,3780
2043528,3,4,2172,Melbourne,VIC,2004,House,1,6483
1960379,1,4,1972,Sydney,NSW,2009,House,1,5820
1685735,2,2,1745,Melbourne,VIC,2013,House,1,3114
1531492,3,2,1658,Perth,WA,2023,House,2,4841
1902332,3,1,2197,Melbourne,VIC,2020,House,1,5578
1154552,3,3,1089,Perth,WA,1990,House,0,2302
2080676,3,3,2450,Melbourne,VIC,1994,House,2,6394
1783701,3,3,1750,Melbourne,VIC,2014,Apartment,2,4988
1563387,4,2,1321,Melbourne,VIC,2002,House,1,2340
1805428,3,3,1729,Sydney,NSW,2000,House,0,3103
1916779,5,1,2754,Adelaide,SA,2007,Townhouse,1,5820
1236598,3,1,1678,Perth,WA,1992,Apartment,0,2944
1721432,3,3,2215,Brisbane,QLD,2013,Apartment,2,4520
1345629,2,2,1561,Adelaide,SA,2017,House,2,3854
2180399,3,4,2454,Sydney,NSW,1985,House,1,6675
1949041,1,1,2411,Melbourne,VIC,2023,House,2,4709
1984036,3,3,3109,Perth,WA,1983,Apartment,1,5977
1797241,3,2,1894,Melbourne,VIC,1984,House,2,5058
2153318,3,3,2401,Sydney,NSW,2019,Apartment,2,4974
1924284,4,3,2058,Sydney,NSW,1985,Townhouse,0,5615
2116330,3,4,2777,Melbourne,VIC,2000,Apartment,0,8304
1401957,3,2,1568,Brisbane,QLD,2007,Apartment,1,4658
2169503,2,4,2447,Sydney,NSW,1982,House,2,6102
1824880,4,1,1883,Melbourne,VIC,2002,House,2,3884
1800545,2,1,1961,Sydney,NSW,1987,House,1,3134
1819887,3,2,2055,Melbourne,VIC,1998,House,0,5357
1634703,3,3,2151,Perth,WA,1990,House,0,6382
1805761,3,2,1930,Melbourne,VIC,1989,House,2,3092
1929452,3,3,2128,Melbourne,VIC,2007,Townhouse,1,3212
2451485,4,3,2946,Sydney,NSW,1999,Townhouse,1,8097
2115044,1,2,2591,Sydney,NSW,2023,Townhouse,1,4284
2326645,3,4,2521,Sydney,NSW,2007,House,2,4090
1561187,3,1,1726,Brisbane,QLD,2008,House,2,4947
1633084,2,3,1466,Sydney,NSW,1987,House,1,2374
2055470,3,2,2573,Melbourne,VIC,1998,House,1,4299
1790828,3,2,2525,Brisbane,QLD,2000,Apartment,1,5946
2101836,3,2,2883,Brisbane,QLD,1997,House,2,7598
1580916,3,1,1637,Melbourne,VIC,1988,House,1,3437
1766472,3,2,1862,Melbourne,VIC,1983,House,1,3968
1513826,4,1,1016,Sydney,NSW,2020,House,1,2488
1733262,3,2,1764,Sydney,NSW,2004,Apartment,1,3984
1962476,3,1,2597,Melbourne,VIC,2013,Townhouse,0,3969
1581865,3,2,1720,Melbourne,VIC,1988,Townhouse,1,2873
1995979,1,3,2384,Sydney,NSW,1988,House,1,5656
1501246,2,2,1885,Brisbane,QLD,1997,Townhouse,1,5073
1737020,3,3,2194,Brisbane,QLD,1990,House,0,5803
1517982,5,2,1311,Melbourne,VIC,1992,Apartment,0,3422
2017346,4,2,2051,Sydney,NSW,2017,Townhouse,1,5449
1185379,2,2,800,Melbourne,VIC,1988,House,1,1253
1774594,4,2,1887,Melbourne,VIC,1995,Townhouse,1,5366
1496294,4,2,1021,Sydney,NSW,1983,House,2,2895
1950970,3,1,2723,Brisbane,QLD,2013,House,0,6258
2054385,4,3,2466,Melbourne,VIC,1986,House,1,4619
1984162,3,3,2280,Sydney,NSW,1994,Apartment,1,5445
2231655,3,2,2912,Melbourne,VIC,2017,Apartment,2,6806
1269201,3,3,1430,Perth,WA,1990,Apartment,1,2624
2047968,3,1,3048,Perth,WA,2011,House,1,7330
1864859,3,2,2559,Perth,WA,2006,House,1,6899
1572628,3,1,1858,Melbourne,VIC,2009,Apartment,1,5033
2129590,5,3,2681,Brisbane,QLD,1996,House,2,4262
1477291,5,3,1336,Perth,WA,2015,House,1,2399
1755858,4,3,1505,Melbourne,VIC,1998,House,2,3766
1629721,4,1,1634,Melbourne,VIC,1986,House,1,4560
1719817,5,2,1682,Brisbane,QLD,2022,House,2,3839
1198949,2,3,1366,Adelaide,SA,2000,House,1,3498
1814283,3,1,2733,Adelaide,SA,2007,Townhouse,2,4187
1758599,3,2,1844,Sydney,NSW,1982,Apartment,1,4450
1578045,4,1,2211,Adelaide,SA,1993,Apartment,1,6508
1609515,3,1,1657,Melbourne,VIC,1981,House,1,4130
1307546,4,2,907,Melbourne,VIC,2008,Apartment,2,2617
1525225,2,2,2162,Adelaide,SA,1997,House,1,5078
1046713,3,1,852,Perth,WA,2016,House,1,2357
1595065,4,1,1958,Brisbane,QLD,2003,House,0,3303
1103350,2,2,1179,Perth,WA,1991,Apartment,2,1986
2198180,3,2,3192,Brisbane,QLD,2011,House,1,5364
2039490,3,2,2546,Melbourne,VIC,1997,House,1,5687
1609398,3,2,2063,Adelaide,SA,1992,House,2,4117
1831350,4,2,2758,Adelaide,SA,1983,Apartment,2,7112
1530650,3,2,1492,Melbourne,VIC,2002,Apartment,1,4258
2004052,3,3,2326,Melbourne,VIC,1989,Townhouse,2,5650
1815776,2,3,2119,Melbourne,VIC,1984,House,1,3857
1582848,4,1,2158,Perth,WA,2019,Townhouse,0,6251
1849048,3,1,2763,Brisbane,QLD,1993,Apartment,2,6333
1846462,3,3,2439,Adelaide,SA,2013,House,2,6293
1841157,4,1,2173,Melbourne,VIC,2007,Apartment,1,6162
1096689,3,1,1007,Brisbane,QLD,1987,House,0,3005
1321774,4,1,1423,Perth,WA,1995,House,1,3216
2022066,3,2,1926,Sydney,NSW,2010,House,2,5224
1662048,3,2,2056,Brisbane,QLD,1986,House,2,4832
1502264,2,4,1321,Melbourne,VIC,1982,House,1,2947
2417338,5,3,3447,Brisbane,QLD,2008,Townhouse,2,7950
2151148,4,2,2909,Brisbane,QLD,2015,House,1,6478
1769086,3,2,2361,Perth,WA,2018,House,1,5033
1774461,3,2,2043,Melbourne,VIC,1983,House,0,5282
1843305,4,1,1872,Sydney,NSW,1988,House,1,3510
1196602,3,1,1428,Perth,WA,1996,Townhouse,1,3464
1900474,4,1,2046,Melbourne,VIC,1999,House,2,5258
1935586,3,1,2154,Sydney,NSW,1993,House,1,6115
1477698,4,2,1254,Melbourne,VIC,2008,Apartment,1,2507
2100327,3,2,2200,Sydney,NSW,1992,House,2,6141
1649918,3,4,1906,Brisbane,QLD,2015,Townhouse,1,5564
1133617,3,2,855,Brisbane,QLD,1996,House,1,2115
1821365,5,4,1483,Melbourne,VIC,2022,Apartment,1,3942
1374103,3,2,1751,Brisbane,QLD,1983,Apartment,2,3693
2238369,3,2,3132,Melbourne,VIC,1999,Apartment,1,9172
1920956,3,2,2333,Sydney,NSW,1990,Apartment,0,5849
1137560,3,1,1198,Perth,WA,2021,Apartment,1,2355
2018196,4,1,2291,Melbourne,VIC,2001,House,2,4827
1611986,4,4,1071,Sydney,NSW,1987,House,0,2600
1860430,2,4,2649,Brisbane,QLD,2007,Townhouse,1,4904
1829840,5,1,1717,Melbourne,VIC,2020,House,1,4518
1889110,4,1,1943,Sydney,NSW,2009,House,0,3570
2362385,4,2,2795,Sydney,NSW,2012,House,1,6674
1234840,3,1,1227,Adelaide,SA,2012,House,2,3125
1448742,4,2,1161,Melbourne,VIC,2015,Apartment,0,3240
1654532,2,1,1649,Sydney,NSW,2006,Apartment,2,4290
1972902,3,2,2623,Brisbane,QLD,1999,House,2,7077
1169863,4,2,1088,Perth,WA,2012,Townhouse,1,3123
1206369,3,2,800,Melbourne,VIC,2004,Apartment,1,1917
1840473,2,1,1729,Sydney,NSW,2023,House,2,4789
2069401,4,2,2331,Melbourne,VIC,2022,House,2,4307
2356842,4,4,2720,Sydney,NSW,1998,Townhouse,0,7404
1407319,2,2,1722,Brisbane,QLD,2000,House,1,3155
1865222,4,3,1753,Melbourne,VIC,2021,House,1,5087
2250536,3,3,2692,Melbourne,VIC,2012,House,1,5371
1229644,3,4,878,Brisbane,QLD,1982,House,1,1543
1766077,4,3,1766,Melbourne,VIC,1993,Townhouse,2,3043
1439849,3,2,2114,Adelaide,SA,1994,Apartment,1,3765
2054943,2,3,2269,Melbourne,VIC,2012,House,2,4927
1610285,3,1,1694,Melbourne,VIC,2021,Apartment,1,3868
1544855,3,2,2020,Perth,WA,2001,House,0,5800
1476294,3,4,800,Sydney,NSW,1980,House,2,1657
1857807,4,3,1605,Sydney,NSW,2010,Apartment,1,2931
1977544,4,4,2272,Brisbane,QLD,2014,House,1,5943
1562439,3,3,1410,Melbourne,VIC,1999,Townhouse,1,2400
1906320,4,3,2035,Melbourne,VIC,2011,Apartment,1,5777
1676125,2,3,2268,Perth,WA,1991,House,1,4795
1519911,2,3,1794,Brisbane,QLD,1995,Townhouse,2,4343
1667877,4,2,2102,Perth,WA,1987,House,2,3740
1337019,2,4,1422,Perth,WA,1993,House,1,2444
1854618,3,3,1876,Sydney,NSW,1997,Apartment,2,5062
1703963,3,3,2366,Brisbane,QLD,2009,Apartment,0,5074
1535434,3,2,2094,Adelaide,SA,2012,House,0,6240
1712529,4,2,1648,Melbourne,VIC,2013,Townhouse,0,3768
1730801,3,1,2134,Brisbane,QLD,2023,House,1,5909
2055007,1,4,2428,Melbourne,VIC,2013,House,0,7213
1303140,3,2,800,Sydney,NSW,1986,Townhouse,1,1537
2107542,3,2,2695,Sydney,NSW,1985,Apartment,1,7281
1638099,3,1,1798,Melbourne,VIC,1985,House,1,2756
2008130,3,3,2255,Melbourne,VIC,2001,Townhouse,2,5682
2126070,4,3,2718,Melbourne,VIC,1987,Apartment,2,7116
1286786,5,3,1176,Adelaide,SA,2016,Apartment,1,2608
1648189,3,2,1574,Sydney,NSW,1994,Apartment,1,2744
1704559,3,2,1826,Melbourne,VIC,2005,Apartment,2,4430
1725619,3,2,1529,Melbourne,VIC,2018,House,2,4354
2101965,5,1,3040,Adelaide,SA,1982,House,2,8809
1628777,5,3,1485,Melbourne,VIC,1989,Townhouse,0,3891
1388595,3,1,1666,Brisbane,QLD,1982,House,1,3159
1802884,4,2,2122,Brisbane,QLD,2009,House,1,5955
1498863,3,2,1278,Melbourne,VIC,2001,House,1,3622
1616798,1,2,1762,Sydney,NSW,1982,House,1,3614
1897600,1,4,2190,Sydney,NSW,1980,Apartment,2,3886
1869598,3,1,1800,Sydney,NSW,2012,House,2,5062
1907988,3,3,1943,Sydney,NSW,1998,House,0,5496
1507176,1,1,1682,Melbourne,VIC,2015,Townhouse,1,2778
1074637,3,1,1091,Brisbane,QLD,2013,Apartment,1,3219
1999333,3,2,2192,Sydney,NSW,2010,House,0,5042
2401268,3,1,3052,Sydney,NSW,2022,House,0,9130
1633888,3,3,2011,Brisbane,QLD,2003,Apartment,2,4358
1828340,2,2,2135,Sydney,NSW,1991,Townhouse,1,4910
2060853,3,1,2415,Sydney,NSW,1992,House,2,4587
1170435,3,1,1238,Adelaide,SA,1995,House,2,3527
2439919,3,2,3021,Sydney,NSW,1995,House,2,6543
1862408,2,3,2121,Melbourne,VIC,1999,House,0,5774
2373920,3,2,2979,Sydney,NSW,2020,House,0,4824
1288828,2,2,1560,Perth,WA,2006,Apartment,1,4184
2388292,3,3,3090,Melbourne,VIC,2018,House,0,6909
2026099,4,2,2465,Sydney,NSW,1992,Apartment,1,3717
1711886,2,2,2331,Brisbane,QLD,1983,House,2,4289
2036091,3,2,2140,Sydney,NSW,2011,House,2,3832
1812176,2,2,1850,Melbourne,VIC,2019,House,2,4863
2051487,3,3,2720,Brisbane,QLD,2013,House,1,6027
1976203,3,2,2084,Sydney,NSW,2018,House,1,3625
1448023,3,4,819,Melbourne,VIC,2022,Townhouse,1,1545
1347007,3,1,1329,Melbourne,VIC,1996,Apartment,1,2999
1594264,5,4,1888,Adelaide,SA,2003,Apartment,2,2888
1536123,3,2,2185,Adelaide,SA,2008,Apartment,0,4669
1654039,3,2,1966,Brisbane,QLD,2007,House,1,4948
1834441,3,1,2731,Perth,WA,2001,Townhouse,2,6218
1145654,5,2,829,Brisbane,QLD,2007,Townhouse,0,1988
1777272,4,3,2086,Perth,WA,2004,House,2,4151
1301555,3,3,909,Melbourne,VIC,2020,Townhouse,0,1613
1789174,4,1,2455,Brisbane,QLD,1982,House,2,6666
1559065,3,2,1943,Perth,WA,1992,House,1,5554
1655675,4,1,2251,Adelaide,SA,2010,House,0,5102
1760214,4,4,1481,Sydney,NSW,1992,Townhouse,0,2900
2301685,2,3,2767,Sydney,NSW,2020,Apartment,2,6273
1652996,4,1,2625,Adelaide,SA,1997,Apartment,2,7398
2073325,3,3,2350,Melbourne,VIC,2016,House,1,5962
1666377,3,4,1922,Adelaide,SA,2022,House,2,5359
1801721,3,2,2347,Brisbane,QLD,2013,Townhouse,2,4678
1391559,4,3,1575,Perth,WA,1996,House,0,4046
2078921,3,2,2513,Melbourne,VIC,2000,House,1,6231
2320169,1,2,2989,Sydney,NSW,2015,House,1,7047
2304277,4,2,2642,Melbourne,VIC,2019,House,1,6057
1174002,2,2,1562,Perth,WA,1998,Apartment,0,3634
1560900,2,2,2216,Brisbane,QLD,1991,Apartment,1,6150
1480961,3,1,1224,Melbourne,VIC,2007,House,1,3518
1856111,3,3,2343,Brisbane,QLD,1990,House,1,3911
1765722,3,2,2270,Brisbane,QLD,2016,House,1,5342
993006,1,2,878,Adelaide,SA,2007,House,2,2526
1700244,5,3,1302,Sydney,NSW,2014,Apartment,0,2217
1974040,4,2,1830,Sydney,NSW,2023,House,2,3878
1744790,3,2,1819,Melbourne,VIC,1994,House,1,2972
1570688,3,4,1274,Melbourne,VIC,1995,House,0,2128
1632422,3,3,2233,Adelaide,SA,1986,House,2,6378
1791611,3,1,2150,Sydney,NSW,1982,Apartment,1,4665
1449902,2,2,1883,Adelaide,SA,2010,House,1,4770
1300369,2,4,1546,Adelaide,SA,1991,House,0,2642
2252898,4,2,2629,Sydney,NSW,1987,House,1,4030
1920971,3,2,2993,Perth,WA,2004,Apartment,1,8488
1625597,3,1,1709,Melbourne,VIC,2023,Townhouse,1,4038
1491339,4,1,1632,Brisbane,QLD,2014,House,0,2498
2112786,3,3,2294,Sydney,NSW,1991,Townhouse,2,6857
1468282,3,3,1785,Adelaide,SA,2000,Apartment,2,3995
1779070,3,4,1916,Brisbane,QLD,2005,House,1,4242
1541591,1,3,2443,Perth,WA,1981,Apartment,1,5941
1108437,4,2,854,Brisbane,QLD,1993,House,0,1291
2000377,3,1,2790,Melbourne,VIC,1983,Townhouse,2,6569
2039155,4,4,2043,Sydney,NSW,1996,House,0,4995
1803485,5,2,1753,Sydney,NSW,1984,House,0,3410
1864549,5,2,1946,Melbourne,VIC,2003,Townhouse,1,5041
1828712,5,4,1977,Perth,WA,1986,House,2,4085
1500520,3,2,961,Sydney,NSW,2002,House,1,2476
1771746,3,2,2896,Adelaide,SA,1996,Apartment,0,4970
1496908,3,3,2024,Perth,WA,1991,Apartment,1,5812
1895238,3,4,2265,Melbourne,VIC,1990,Apartment,1,6387
2192799,4,1,2570,Sydney,NSW,1990,House,1,4437
1333876,3,3,1387,Adelaide,SA,2013,House,1,4033
2273755,5,2,2284,Sydney,NSW,2016,House,2,5337
1861814,4,2,1839,Melbourne,VIC,2008,House,1,4695
2445880,5,4,2508,Sydney,NSW,2015,House,1,6923
1084446,4,4,800,Adelaide,SA,2006,House,1,1300
1683068,3,2,1940,Brisbane,QLD,2021,House,1,3403
1613217,2,2,1638,Melbourne,VIC,2001,House,1,3171
1785622,2,1,2259,Sydney,NSW,1981,House,0,5006
1943359,3,2,2282,Melbourne,VIC,2015,Apartment,1,4607
1721874,3,1,1575,Sydney,NSW,2009,House,1,3558
1399262,4,2,1572,Perth,WA,1986,House,2,2797
1725647,4,1,1933,Melbourne,VIC,1991,House,0,4878
1367593,3,2,1462,Brisbane,QLD,1982,House,2,2315
2053720,1,1,2505,Sydney,NSW,1996,House,1,5116
1754093,2,3,1778,Melbourne,VIC,2020,House,1,3145
1202333,2,2,800,Sydney,NSW,2011,Apartment,0,2075
1445195,3,2,1775,Perth,WA,1987,House,1,5015
1509824,3,3,1376,Brisbane,QLD,2002,House,2,2228
1503597,1,3,1021,Sydney,NSW,2017,House,2,2734
1609492,3,2,1257,Sydney,NSW,2009,House,1,3575
1486938,2,1,2065,Perth,WA,1994,House,1,6116
2235835,3,3,2797,Sydney,NSW,1989,Apartment,2,6626
1995224,3,2,2187,Melbourne,VIC,2017,House,2,4356
1667116,3,3,1636,Melbourne,VIC,1994,Apartment,2,3244
2065180,3,2,2273,Sydney,NSW,2009,House,1,4702
1770512,5,2,1724,Melbourne,VIC,2005,Apartment,2,4171
1611463,3,2,1583,Melbourne,VIC,1993,House,0,3539
1471450,3,3,1307,Melbourne,VIC,1982,House,1,3242
1511598,4,4,948,Melbourne,VIC,2015,House,0,1479
1389788,3,1,1766,Perth,WA,2005,House,1,2929
1956709,5,2,2094,Sydney,NSW,1993,Apartment,1,6210
1733390,3,1,1942,Melbourne,VIC,2010,House,0,5812
1686673,3,2,1750,Sydney,NSW,1993,Apartment,1,4586
1359940,2,3,1432,Perth,WA,2019,House,1,2699
2069651,3,2,2364,Sydney,NSW,1989,House,1,6929
1204837,3,4,1209,Brisbane,QLD,1988,Townhouse,0,2202
1848230,2,2,2465,Brisbane,QLD,2019,House,1,6403
1400217,3,4,1398,Perth,WA,2022,Apartment,2,2339
1762587,3,3,1548,Melbourne,VIC,2021,House,1,3830
1313097,2,1,1119,Melbourne,VIC,1997,House,1,2955
1511863,3,2,1699,Perth,WA,2015,House,2,4739
1999022,3,2,2585,Melbourne,VIC,2015,Townhouse,0,6725
1631113,2,1,2309,Perth,WA,1991,House,2,6663
